timestamp,pod name,cpu usage (%),memory usage (%),pod status,pod restarts,ready containers,total containers,pod event type,pod event reason,pod event age,pod event source,pod event message,node name,event reason,event age,event source,event message,memory usage (mb),active memory requests (mb),memory requests (%),active memory limits (mb)emory limits utilization (%),memory usage (cache) (mb),memory usage (swap) (mb),network receive bytes,network transmit bytes,network receive packets (p/s),network transmit packets (p/s),network receive packets dropped (p/s),network transmit packets dropped (p/s),fs reads total (mb),fs writes total (mb),fs reads/writes total (mb),fs reads bytes total (mb),fs writes bytes total (mb),fs reads/writes bytes total (mb)
2024-05-06 04:00:00,recommendation,26.8,16.28,Unknown,0,1,1,Normal,BackOff,30s,kubelet,Mounting volume,node1,Failed,5m,api-server,Node not ready,348.0,180.24,77.93,23.81,37.39,1.65,1563.95,1114.28,5.77,3.73,2.59,0.55,4.3237,3.8522,4.3768,0.0563,2.5573,3.8679
2024-05-06 05:00:00,recommendation,6.2,16.76,Unknown,4,1,2,Warning,Scheduled,10s,kubelet,Container failed,node2,Started,15m,api-server,Resource constraint,133.8,46.45,15.32,30.69,36.77,9.79,3598.85,7710.23,7.6,10.66,2.8,0.47,0.5374,0.8453,3.8455,1.2428,2.1153,2.1351
2024-05-06 06:00:00,recommendation,39.26,14.33,Failed,4,0,2,Normal,FailedMount,10m,kubelet,Pod scheduled,node2,Started,5m,api-server,Volume detached,227.34,22.6,62.9,57.25,32.78,1.85,3640.38,4679.11,4.06,7.45,1.4,2.71,3.9481,1.1362,4.2443,0.2151,1.2901,0.0033
2024-05-06 07:00:00,frontend,32.97,59.96,Unknown,2,1,1,Critical,FailedMount,5m,kubelet,Pod scheduled,node1,Failed,10m,api-server,Volume detached,289.89,111.68,61.78,60.2,43.3,2.61,8692.19,6023.18,4.1,1.74,4.72,1.31,0.9099,0.2856,4.6227,0.4503,1.7549,1.9801
2024-05-06 08:00:00,recommendation,25.38,1.23,Running,3,1,2,Critical,Killing,30s,kubelet,Pod scheduled,node2,Started,20m,kubelet,Resource constraint,55.66,166.59,59.15,50.19,48.77,8.6,4972.77,7354.26,7.74,11.48,0.66,2.04,3.4443,2.9573,1.6874,1.4704,2.9875,0.1356
2024-05-06 09:00:00,redis,4.42,37.38,Pending,1,1,2,Normal,Killing,10m,kubelet,Container failed,node2,Evicted,15m,api-server,Volume detached,62.54,132.1,18.77,36.22,34.82,4.91,2624.49,4280.71,17.34,7.4,3.16,1.27,3.7735,0.7572,0.424,1.3312,2.2849,2.7475
2024-05-06 10:00:00,recommendation,0.32,22.33,Running,3,1,2,Critical,Killing,10s,scheduler,Pod scheduled,node2,Evicted,5m,api-server,Resource constraint,266.29,101.25,72.67,78.12,34.49,8.98,9318.47,1458.22,7.61,13.34,4.86,1.18,4.7707,1.3443,5.2131,1.0123,2.4921,3.1243
2024-05-06 11:00:00,recommendation,29.89,69.99,Unknown,3,1,1,Warning,Killing,10s,controller,Mounting volume,node1,Evicted,20m,kubelet,Resource constraint,129.68,91.32,18.21,17.19,13.47,6.79,3746.67,5055.45,8.73,7.3,1.23,0.33,4.1711,0.8543,2.4268,0.6376,2.5083,3.0346
2024-05-06 12:00:00,redis,39.74,43.2,Pending,2,0,1,Critical,BackOff,10m,kubelet,Container failed,node1,Evicted,15m,api-server,Volume detached,450.96,35.09,42.29,62.09,23.34,6.72,9474.88,4761.35,11.72,7.34,0.38,2.18,4.2241,1.9444,0.9208,1.9119,0.9531,1.0323
2024-05-06 13:00:00,recommendation,29.48,50.55,Unknown,0,1,2,Warning,Scheduled,10m,scheduler,Pod scheduled,node2,Evicted,10m,api-server,Resource constraint,125.12,135.48,31.6,39.03,8.9,8.59,5416.53,6952.81,12.33,2.78,1.22,0.99,4.335,2.0504,3.8929,1.9252,2.1658,0.8246
2024-05-06 14:00:00,frontend,40.2,31.97,Pending,4,1,1,Critical,Scheduled,5m,kubelet,Container failed,node3,Failed,20m,kubelet,Resource constraint,320.15,46.07,54.38,77.76,41.39,1.27,6793.73,1109.39,12.46,12.18,3.03,0.07,3.8503,3.9095,5.0474,0.0502,0.4877,0.1371
2024-05-06 15:00:00,frauddetection,26.27,41.85,Running,1,0,1,Normal,FailedMount,10s,controller,Mounting volume,node2,Evicted,10m,api-server,Volume detached,218.44,161.6,14.98,65.46,24.06,8.39,4737.45,1043.2,19.57,12.85,1.62,0.59,3.0066,3.0104,2.1248,1.7526,2.6656,3.9381
2024-05-06 16:00:00,frauddetection,25.25,43.52,Failed,0,0,1,Warning,BackOff,10s,scheduler,Pod scheduled,node1,Failed,20m,api-server,Node not ready,386.89,193.4,55.34,66.66,8.28,6.38,6021.32,3819.59,11.61,2.47,4.85,0.88,4.5064,0.0804,3.782,0.7185,2.9522,3.866
2024-05-06 17:00:00,recommendation,43.74,35.68,Unknown,4,0,2,Warning,Scheduled,30s,scheduler,Mounting volume,node3,Failed,20m,kubelet,Volume detached,240.2,114.07,18.63,77.19,13.15,6.36,2388.86,7373.22,3.02,8.77,3.84,1.96,4.4902,2.0801,3.6159,1.6653,2.294,1.5294
2024-05-06 18:00:00,frauddetection,16.17,26.47,Unknown,1,0,2,Warning,FailedMount,10m,kubelet,Mounting volume,node2,Evicted,20m,kubelet,Node not ready,425.02,182.55,15.68,15.95,34.2,0.62,1234.43,642.39,13.76,13.91,3.08,2.15,1.1263,0.6343,3.1982,0.0851,1.1166,3.1719
2024-05-06 19:00:00,frauddetection,47.2,36.62,Running,3,0,2,Critical,BackOff,1m,controller,Container failed,node2,Evicted,20m,kubelet,Resource constraint,398.24,166.39,68.32,86.33,31.88,2.13,5132.74,4365.35,10.95,5.48,2.48,1.5,4.918,3.4644,2.5671,0.6756,2.0752,1.2254
2024-05-06 20:00:00,frontend,19.86,11.71,Running,0,1,1,Warning,BackOff,5m,kubelet,Container failed,node2,Evicted,20m,kubelet,Node not ready,299.93,37.7,76.53,30.43,8.46,3.31,8606.06,1855.58,5.75,2.89,3.8,1.74,2.8758,1.3713,5.2444,0.5951,1.9222,0.8882
2024-05-06 21:00:00,recommendation,49.57,33.29,Unknown,3,1,1,Warning,FailedMount,1m,scheduler,Mounting volume,node3,Failed,15m,kubelet,Resource constraint,456.84,145.29,17.36,69.11,21.08,3.48,2452.23,5030.39,5.41,8.85,3.04,0.22,3.4879,1.1306,2.2005,0.117,1.5381,0.5645
2024-05-06 22:00:00,redis,36.67,71.04,Unknown,4,1,1,Warning,BackOff,10m,controller,Container failed,node2,Started,15m,kubelet,Node not ready,121.99,121.84,67.2,40.87,11.81,7.66,8917.24,4433.9,18.73,5.46,3.01,0.13,3.2822,3.6063,0.0153,0.0268,0.4445,3.7012
2024-05-06 23:00:00,redis,7.55,7.07,Unknown,3,1,1,Critical,Scheduled,10m,scheduler,Pod scheduled,node2,Started,15m,kubelet,Node not ready,230.79,142.4,17.03,53.51,42.49,9.47,1134.49,973.42,18.94,1.48,1.12,2.34,3.7553,2.8228,1.2403,0.9733,0.2333,3.1555
2024-05-07 00:00:00,frontend,2.72,56.35,Failed,1,0,1,Critical,FailedMount,1m,controller,Mounting volume,node2,Started,5m,kubelet,Resource constraint,422.76,149.96,17.97,49.53,29.67,7.73,8504.79,1361.43,9.32,13.91,2.56,0.96,3.767,0.4127,2.0511,0.98,1.6981,3.2021
2024-05-07 01:00:00,recommendation,49.73,31.45,Pending,4,0,2,Warning,Scheduled,5m,kubelet,Pod scheduled,node2,Started,5m,kubelet,Volume detached,467.39,104.46,74.82,89.4,24.53,1.3,2981.88,3316.36,8.94,3.96,4.5,1.69,2.4802,0.9885,3.6721,0.2735,0.2109,1.5014
2024-05-07 02:00:00,frontend,18.78,4.61,Failed,0,1,1,Normal,BackOff,10s,controller,Container failed,node2,Failed,20m,api-server,Volume detached,347.61,137.62,59.78,16.16,47.17,3.66,2005.95,793.21,8.6,14.84,3.65,2.74,3.7164,1.204,1.4395,0.5282,1.9289,1.3946
2024-05-07 03:00:00,frauddetection,25.88,35.43,Running,0,0,1,Critical,Killing,5m,controller,Mounting volume,node2,Started,15m,api-server,Resource constraint,269.1,86.46,66.55,60.69,40.37,0.73,8030.73,2166.85,9.94,4.74,0.14,0.53,1.7533,0.2824,2.1523,0.8591,0.7054,2.1509
2024-05-07 04:00:00,redis,37.15,58.1,Running,3,0,1,Warning,FailedMount,30s,controller,Pod scheduled,node2,Started,10m,api-server,Resource constraint,217.33,155.46,75.74,23.17,16.55,9.89,7669.84,3253.03,3.53,7.72,4.05,1.83,0.1315,2.241,1.1868,0.7923,0.7325,2.5641
2024-05-07 05:00:00,redis,20.68,49.51,Failed,0,0,1,Critical,BackOff,5m,controller,Mounting volume,node2,Failed,20m,api-server,Volume detached,142.38,163.83,68.87,86.88,34.33,5.52,3424.08,6145.43,6.59,6.13,0.75,1.05,0.6671,0.3088,1.425,1.1544,2.4743,2.6588
2024-05-07 06:00:00,recommendation,46.25,32.77,Running,3,1,1,Warning,FailedMount,10s,scheduler,Container failed,node1,Started,15m,api-server,Node not ready,52.9,77.07,33.26,10.87,12.86,0.34,3095.76,7915.79,8.77,14.2,0.97,0.22,4.0874,0.5145,3.6432,0.0011,0.6556,3.1015
2024-05-07 07:00:00,frauddetection,26.85,57.23,Failed,2,0,1,Critical,FailedMount,10m,kubelet,Pod scheduled,node3,Started,5m,api-server,Resource constraint,333.44,59.71,12.6,11.44,41.56,8.51,1773.14,4948.99,5.15,5.3,1.35,2.98,4.2997,1.7473,5.952,0.5943,1.5342,2.3894
2024-05-07 08:00:00,redis,38.17,37.61,Running,1,1,1,Critical,BackOff,5m,scheduler,Container failed,node3,Evicted,10m,kubelet,Resource constraint,407.6,84.33,26.09,80.57,37.16,1.97,9769.98,5034.7,7.66,11.81,1.68,1.21,4.5581,3.0622,1.7881,1.8784,2.6283,2.7669
2024-05-07 09:00:00,recommendation,22.42,37.85,Running,0,0,2,Critical,FailedMount,5m,controller,Container failed,node2,Started,10m,api-server,Volume detached,403.27,83.54,37.01,88.42,21.14,5.39,8935.33,5127.82,15.35,12.37,1.32,1.51,1.863,1.3466,3.3396,0.3553,1.9149,2.7086
2024-05-07 10:00:00,frontend,10.37,5.48,Failed,4,1,2,Warning,Killing,30s,kubelet,Pod scheduled,node2,Failed,20m,api-server,Node not ready,186.41,41.42,53.88,32.17,41.48,0.47,4291.45,2764.7,15.26,3.89,3.66,0.77,2.414,3.843,3.1502,1.7324,1.0338,2.0825
2024-05-07 11:00:00,frontend,18.83,47.04,Running,2,1,2,Normal,BackOff,30s,controller,Container failed,node3,Started,10m,api-server,Node not ready,462.12,175.04,15.26,16.59,22.02,0.32,1331.38,2888.36,6.99,9.34,3.97,2.41,2.0791,0.8511,0.0906,0.8474,1.5723,0.2696
2024-05-07 12:00:00,frauddetection,40.67,69.35,Failed,3,0,2,Normal,Killing,1m,scheduler,Pod scheduled,node2,Started,20m,kubelet,Volume detached,461.54,25.6,59.23,35.95,47.53,0.4,8148.54,1300.29,13.88,13.18,0.25,2.63,0.1484,2.2754,3.2333,1.8059,2.9573,3.2337
2024-05-07 13:00:00,frauddetection,48.17,8.93,Running,1,0,1,Critical,BackOff,5m,kubelet,Container failed,node3,Failed,15m,api-server,Volume detached,403.02,97.97,77.78,51.85,33.62,7.87,2103.88,516.72,3.14,5.95,3.07,0.62,4.2189,2.1513,2.6827,0.8914,1.4216,2.3593
2024-05-07 14:00:00,redis,40.04,23.68,Pending,0,1,1,Normal,Scheduled,10s,scheduler,Pod scheduled,node3,Started,20m,kubelet,Volume detached,214.49,120.06,46.28,81.8,41.25,7.81,4946.14,6318.76,2.04,9.76,1.01,1.31,1.8709,3.4138,0.116,0.396,0.1234,1.2287
2024-05-07 15:00:00,frontend,17.42,70.27,Unknown,2,0,1,Normal,Scheduled,1m,kubelet,Pod scheduled,node2,Failed,15m,kubelet,Resource constraint,171.63,95.81,73.55,36.1,40.98,0.91,5493.18,521.82,6.54,5.37,2.09,1.43,1.3165,2.0456,0.0047,0.7279,2.5595,1.8352
2024-05-07 16:00:00,recommendation,35.65,67.96,Pending,1,0,2,Normal,Scheduled,5m,kubelet,Container failed,node2,Evicted,5m,api-server,Node not ready,94.47,71.25,63.34,42.94,39.24,0.83,7055.78,1409.43,13.23,5.27,2.29,0.62,1.754,1.8944,5.1266,0.4925,2.8539,2.2688
2024-05-07 17:00:00,frauddetection,11.57,14.49,Failed,0,1,2,Warning,FailedMount,10s,controller,Container failed,node3,Started,10m,api-server,Resource constraint,119.94,91.89,27.27,73.35,41.52,0.61,7012.31,5077.93,17.25,11.32,3.66,0.39,2.9275,2.4489,2.5478,0.7845,1.842,2.3459
2024-05-07 18:00:00,redis,46.58,12.16,Unknown,2,0,1,Critical,BackOff,30s,controller,Container failed,node3,Failed,15m,api-server,Node not ready,317.74,114.7,32.48,64.25,19.01,3.39,4895.68,654.64,14.02,6.4,4.08,0.6,3.077,2.1501,3.6205,1.4492,2.901,1.5656
2024-05-07 19:00:00,recommendation,49.2,48.44,Failed,4,0,2,Critical,Killing,1m,controller,Container failed,node2,Started,20m,api-server,Volume detached,235.04,61.85,16.44,53.8,49.46,8.62,5358.65,7775.35,17.62,12.8,0.31,1.89,4.6381,2.094,1.864,0.8271,0.4401,2.9445
2024-05-07 20:00:00,frontend,2.11,30.54,Pending,3,1,1,Critical,BackOff,10s,kubelet,Mounting volume,node1,Evicted,20m,kubelet,Volume detached,116.58,35.89,26.53,88.53,46.04,8.6,8593.4,3343.95,3.66,3.6,4.83,1.52,4.6942,0.2005,2.5622,0.7329,1.2875,2.3678
2024-05-07 21:00:00,frontend,19.03,58.87,Failed,1,0,1,Normal,FailedMount,10s,kubelet,Pod scheduled,node1,Evicted,15m,api-server,Node not ready,468.04,52.04,75.42,89.72,5.04,2.28,1324.44,2177.79,9.15,10.17,4.24,0.21,4.5415,2.1403,2.6255,1.0245,1.7494,3.6191
2024-05-07 22:00:00,recommendation,43.36,1.79,Failed,0,1,2,Critical,Scheduled,5m,scheduler,Container failed,node2,Failed,10m,api-server,Resource constraint,381.03,31.5,50.68,35.28,48.28,9.9,1219.32,5968.7,14.36,12.58,4.9,1.89,4.4293,3.1819,1.8947,0.8898,2.9882,2.9825
2024-05-07 23:00:00,recommendation,38.76,39.75,Pending,4,1,2,Critical,Scheduled,30s,controller,Mounting volume,node2,Started,20m,kubelet,Resource constraint,475.23,178.7,79.19,40.28,33.28,0.8,4683.62,6193.11,19.23,8.02,0.71,1.21,0.8366,1.8884,1.0663,0.0734,0.1393,1.8083
2024-05-08 00:00:00,redis,43.97,16.67,Pending,4,1,1,Warning,BackOff,1m,controller,Pod scheduled,node3,Failed,15m,api-server,Volume detached,258.48,162.32,21.24,51.89,19.14,2.4,8615.87,6487.63,13.62,4.49,3.3,0.68,3.0651,3.4308,2.3593,0.8982,0.9677,2.9985
2024-05-08 01:00:00,frontend,25.48,21.21,Running,2,1,1,Critical,BackOff,10m,kubelet,Mounting volume,node2,Failed,5m,kubelet,Node not ready,169.4,43.25,39.26,12.78,47.72,4.89,4854.22,4583.67,19.69,9.17,4.14,2.98,2.3606,0.3332,4.6149,0.3911,0.6044,0.8907
2024-05-08 02:00:00,recommendation,26.76,24.55,Unknown,4,1,1,Critical,BackOff,30s,scheduler,Mounting volume,node2,Evicted,15m,kubelet,Resource constraint,112.01,31.84,32.6,27.56,33.97,9.32,1145.42,1807.81,18.22,8.49,2.99,1.94,1.0596,1.5752,0.4111,1.5832,1.6745,0.7969
2024-05-08 03:00:00,frontend,14.08,29.94,Unknown,0,0,2,Warning,BackOff,30s,scheduler,Container failed,node3,Evicted,20m,api-server,Node not ready,203.45,142.99,14.27,58.81,20.07,9.12,1959.91,1324.54,17.68,14.91,3.36,0.26,3.7053,1.6492,1.3242,1.2601,2.8137,3.6693
2024-05-08 04:00:00,frauddetection,4.23,11.86,Running,0,0,1,Warning,Killing,5m,kubelet,Pod scheduled,node2,Evicted,10m,api-server,Volume detached,337.31,181.88,53.24,71.53,24.8,5.46,7458.13,7114.34,15.75,9.91,2.91,1.45,0.8994,0.92,4.158,1.5237,2.5821,0.2166
2024-05-08 05:00:00,recommendation,46.91,7.03,Unknown,1,1,2,Warning,BackOff,30s,scheduler,Pod scheduled,node1,Evicted,5m,kubelet,Node not ready,116.81,58.65,21.9,18.62,19.02,3.46,9753.26,6235.19,16.14,13.27,1.91,1.03,4.4461,3.3858,3.4248,1.7165,1.802,0.1535
2024-05-08 06:00:00,recommendation,5.74,40.96,Unknown,3,0,2,Normal,Killing,10s,kubelet,Pod scheduled,node3,Evicted,15m,api-server,Resource constraint,361.24,27.2,18.74,22.32,47.26,1.08,3518.14,5070.5,11.33,1.37,3.23,2.19,0.3623,1.4236,4.2799,0.3658,0.8361,3.1108
2024-05-08 07:00:00,frontend,33.02,43.49,Pending,0,0,1,Critical,Scheduled,10s,scheduler,Container failed,node2,Evicted,5m,api-server,Resource constraint,210.21,112.96,75.46,16.58,45.49,1.99,2438.75,5534.21,7.49,6.01,2.12,0.17,4.7442,1.6813,1.6781,0.2092,1.0224,1.9362
2024-05-08 08:00:00,frontend,20.46,59.64,Failed,4,1,1,Warning,FailedMount,10m,kubelet,Pod scheduled,node3,Started,15m,api-server,Resource constraint,247.48,40.66,15.03,55.02,45.51,6.14,4103.62,6694.56,18.68,4.57,4.89,2.85,2.5062,1.0371,4.151,1.8719,1.9512,2.3282
2024-05-08 09:00:00,frontend,32.17,24.76,Failed,3,1,1,Critical,Killing,1m,controller,Container failed,node3,Evicted,5m,api-server,Volume detached,98.54,33.13,39.98,29.93,6.1,2.42,1361.67,2663.38,15.99,13.03,0.7,2.56,3.6931,2.5328,4.0595,0.847,1.2408,3.2329
2024-05-08 10:00:00,frauddetection,38.06,14.16,Unknown,4,1,2,Normal,Killing,30s,scheduler,Container failed,node1,Evicted,20m,api-server,Volume detached,186.39,47.69,48.74,45.42,35.66,4.35,6351.98,1773.49,16.96,13.74,1.44,1.95,3.9101,0.2009,3.1233,1.7315,0.0788,2.7505
2024-05-08 11:00:00,redis,17.55,27.64,Failed,0,0,1,Critical,BackOff,1m,scheduler,Container failed,node3,Started,5m,api-server,Node not ready,203.76,85.64,79.08,28.24,49.97,7.02,9564.07,6516.54,6.2,14.81,4.3,0.45,3.4438,2.9357,3.7449,0.1399,2.1061,1.6162
2024-05-08 12:00:00,frontend,11.39,56.89,Running,1,0,1,Critical,Scheduled,10s,kubelet,Pod scheduled,node2,Failed,20m,kubelet,Node not ready,326.5,93.79,24.02,88.66,17.47,0.44,7560.81,4626.79,2.94,11.87,2.68,1.66,4.1095,2.1825,0.552,1.631,1.5705,0.3908
2024-05-08 13:00:00,frontend,18.7,27.33,Unknown,0,0,1,Normal,BackOff,1m,controller,Container failed,node2,Started,10m,kubelet,Volume detached,374.16,54.75,32.69,32.51,32.24,2.52,8802.31,3371.21,10.66,1.93,2.67,1.48,2.7494,0.0085,0.2599,1.266,0.3311,1.639
2024-05-08 14:00:00,recommendation,4.35,74.44,Running,2,0,2,Normal,FailedMount,5m,scheduler,Pod scheduled,node1,Evicted,15m,api-server,Node not ready,365.07,193.34,42.26,79.95,29.75,0.38,9506.09,2040.74,12.18,5.7,3.92,2.03,2.1241,0.7611,1.7971,1.6649,0.7905,1.2887
2024-05-08 15:00:00,frauddetection,28.34,69.97,Unknown,1,0,1,Critical,Scheduled,1m,scheduler,Container failed,node3,Evicted,10m,api-server,Node not ready,81.47,177.05,33.02,45.55,23.49,1.75,1159.48,3811.39,5.59,5.51,0.86,2.81,0.5989,2.8235,2.3063,1.3998,1.5362,2.0044
2024-05-08 16:00:00,redis,18.8,74.13,Running,0,0,2,Critical,Scheduled,5m,kubelet,Pod scheduled,node3,Evicted,15m,api-server,Node not ready,147.57,26.62,18.49,41.74,9.18,0.82,1123.4,7580.81,1.81,4.69,3.78,1.15,1.8309,2.5278,1.9529,1.3821,0.5044,0.0963
2024-05-08 17:00:00,frauddetection,21.52,8.01,Pending,0,0,1,Critical,Killing,5m,kubelet,Pod scheduled,node3,Started,5m,api-server,Resource constraint,158.77,27.73,54.56,76.13,25.79,8.42,5578.19,7007.46,19.79,13.64,2.29,2.61,4.5837,2.2548,0.5092,0.6554,0.607,1.4916
2024-05-08 18:00:00,frontend,38.75,25.53,Pending,1,1,1,Warning,Killing,1m,controller,Pod scheduled,node3,Failed,15m,kubelet,Volume detached,466.13,189.74,14.65,74.44,25.81,1.67,2910.4,7400.31,15.18,2.96,4.49,0.09,0.3179,0.1703,0.725,0.598,1.0705,0.0284
2024-05-08 19:00:00,redis,7.57,41.48,Running,4,1,1,Warning,Killing,1m,controller,Container failed,node2,Started,15m,api-server,Volume detached,92.17,78.01,50.14,56.0,19.78,3.63,9905.72,4570.68,5.34,10.7,4.98,0.65,3.5531,2.4001,3.5013,0.0506,0.54,0.6271
2024-05-08 20:00:00,redis,21.58,62.65,Unknown,1,1,1,Critical,BackOff,10s,scheduler,Container failed,node2,Failed,10m,kubelet,Volume detached,79.9,36.33,19.69,29.31,32.6,3.55,9656.37,4731.7,9.6,4.03,1.54,0.87,3.8186,1.397,1.4753,1.634,1.2552,0.1016
2024-05-08 21:00:00,frontend,36.17,34.63,Running,0,1,1,Critical,Killing,10s,kubelet,Mounting volume,node1,Failed,10m,kubelet,Volume detached,79.7,111.71,76.82,12.39,25.62,9.27,6936.85,4086.13,15.7,10.21,0.45,2.07,3.5177,0.8556,3.4313,0.5786,2.3514,1.5297
2024-05-08 22:00:00,recommendation,12.23,55.31,Unknown,1,1,2,Warning,Scheduled,10m,kubelet,Container failed,node2,Evicted,10m,api-server,Resource constraint,93.94,161.54,66.29,43.47,44.35,5.52,6417.0,4952.05,3.91,13.55,2.34,1.04,0.2258,0.3437,2.7644,0.402,2.4918,0.3245
2024-05-08 23:00:00,redis,6.46,42.79,Unknown,3,0,2,Critical,BackOff,10m,kubelet,Pod scheduled,node3,Evicted,15m,api-server,Resource constraint,348.39,97.0,23.49,29.5,10.64,2.63,1600.43,5653.39,1.23,3.86,3.66,1.78,3.3491,1.3367,0.5764,0.9248,2.0785,2.0958
2024-05-09 00:00:00,recommendation,9.31,2.76,Unknown,4,0,1,Normal,FailedMount,1m,kubelet,Mounting volume,node1,Started,20m,kubelet,Resource constraint,321.08,116.9,40.08,62.55,32.46,4.33,4341.24,7380.87,16.87,11.83,3.07,0.51,4.3315,2.495,1.6991,1.7466,1.7217,0.4285
2024-05-09 01:00:00,frontend,42.89,36.82,Pending,0,0,1,Critical,FailedMount,30s,scheduler,Pod scheduled,node3,Failed,10m,kubelet,Volume detached,263.34,173.04,62.89,12.08,25.98,3.05,4105.75,4694.75,3.67,7.52,3.65,0.66,1.5016,2.5642,3.4689,1.4745,0.3802,2.1822
2024-05-09 02:00:00,redis,34.8,21.75,Pending,4,1,2,Normal,FailedMount,10s,scheduler,Pod scheduled,node2,Evicted,15m,api-server,Node not ready,105.82,56.69,12.42,68.45,9.79,2.59,7053.64,6442.21,7.94,1.7,0.46,0.54,0.1615,2.6714,1.7389,1.5047,0.9258,2.1707
2024-05-09 03:00:00,redis,33.36,12.15,Failed,2,0,1,Critical,FailedMount,1m,scheduler,Pod scheduled,node3,Started,5m,api-server,Node not ready,303.34,177.03,32.4,51.89,46.45,2.35,6606.56,883.7,15.35,9.82,0.27,2.23,0.8052,1.0636,3.6077,0.6392,1.5252,2.354
2024-05-09 04:00:00,frauddetection,33.31,32.55,Unknown,1,1,2,Warning,Killing,10s,kubelet,Container failed,node1,Started,10m,api-server,Node not ready,148.65,180.95,23.97,56.71,29.99,0.99,1411.65,650.53,19.53,12.08,0.18,1.15,0.165,3.5189,5.7931,0.8256,1.0559,0.4357
2024-05-09 05:00:00,recommendation,23.88,23.56,Failed,3,1,2,Warning,BackOff,10s,scheduler,Pod scheduled,node3,Failed,10m,api-server,Resource constraint,240.13,82.84,18.23,25.92,17.25,4.87,3386.77,2296.91,15.76,4.76,4.21,1.25,4.4113,2.19,3.9663,0.6871,2.3819,0.6336
2024-05-09 06:00:00,frauddetection,49.26,19.72,Failed,2,1,2,Critical,FailedMount,10s,kubelet,Container failed,node2,Evicted,10m,api-server,Resource constraint,454.82,85.03,31.67,21.87,45.01,6.64,3783.11,5203.36,9.17,4.21,0.54,2.72,3.4691,3.1738,1.7677,1.322,1.1516,0.2217
2024-05-09 07:00:00,frontend,26.43,36.9,Failed,4,1,2,Warning,Killing,5m,scheduler,Mounting volume,node1,Evicted,15m,api-server,Resource constraint,275.94,69.48,31.94,37.84,39.86,1.53,1314.3,829.93,4.0,7.14,3.62,1.23,1.8532,2.4523,1.8109,1.4096,1.6408,3.2214
2024-05-09 08:00:00,frauddetection,20.17,1.29,Pending,2,0,1,Critical,Killing,10s,controller,Pod scheduled,node3,Started,20m,kubelet,Node not ready,161.03,92.32,68.0,34.89,20.62,0.96,6060.84,5697.66,7.66,10.84,2.12,1.86,4.125,2.9273,1.8402,0.8048,2.2483,0.4983
2024-05-09 09:00:00,frauddetection,15.47,13.29,Unknown,1,1,1,Warning,FailedMount,10s,controller,Container failed,node2,Started,10m,kubelet,Resource constraint,225.77,123.51,24.39,33.83,5.42,9.74,6240.66,3083.39,8.44,8.92,0.41,2.49,1.1612,0.14,5.7568,0.1852,2.9089,2.5214
2024-05-09 10:00:00,frontend,20.98,50.88,Running,1,0,2,Critical,Scheduled,30s,controller,Pod scheduled,node1,Evicted,15m,api-server,Volume detached,207.8,142.46,29.82,16.15,15.89,2.94,9449.65,6613.33,12.86,3.85,2.41,0.91,3.96,3.4632,2.7247,0.9429,2.9588,1.669
2024-05-09 11:00:00,redis,4.12,50.93,Pending,1,0,1,Warning,Scheduled,5m,controller,Mounting volume,node3,Started,10m,api-server,Resource constraint,129.7,169.76,10.56,15.79,9.85,4.97,8626.85,6636.3,11.58,10.02,3.91,2.4,3.2104,3.9427,2.8419,0.243,1.2825,3.2048
2024-05-09 12:00:00,recommendation,43.35,56.65,Failed,2,0,2,Critical,Scheduled,10m,scheduler,Container failed,node2,Evicted,20m,kubelet,Volume detached,79.34,71.06,68.28,86.03,26.72,4.5,7173.59,5095.96,17.41,4.96,1.65,0.75,2.5673,2.801,1.0273,0.785,1.7118,1.2597
2024-05-09 13:00:00,redis,34.83,48.45,Unknown,2,0,2,Normal,Killing,10s,scheduler,Container failed,node3,Failed,5m,kubelet,Volume detached,208.34,179.79,77.8,30.72,27.98,7.48,9649.94,6806.13,11.44,13.83,2.99,2.66,4.2337,3.7646,1.5718,0.959,2.3983,0.4828
2024-05-09 14:00:00,recommendation,35.02,20.21,Running,4,1,2,Critical,Scheduled,30s,scheduler,Container failed,node3,Started,20m,api-server,Volume detached,309.45,55.64,40.0,67.23,35.97,3.72,6423.25,2063.8,16.8,12.67,0.3,2.61,3.7877,3.7371,0.5653,0.8782,2.8038,1.422
2024-05-09 15:00:00,recommendation,41.08,69.3,Failed,0,1,1,Critical,Scheduled,1m,kubelet,Container failed,node1,Evicted,20m,api-server,Volume detached,65.59,47.86,52.87,61.26,20.93,9.25,5270.26,6596.43,5.24,12.21,4.13,2.54,2.5706,3.4584,0.4224,0.5647,0.8732,1.5823
2024-05-09 16:00:00,recommendation,36.96,25.76,Failed,3,1,1,Critical,FailedMount,5m,scheduler,Container failed,node1,Failed,10m,api-server,Resource constraint,161.25,100.24,37.57,81.16,29.82,2.72,1008.37,5450.87,3.74,3.87,2.59,2.05,2.121,3.5481,0.4315,0.4954,2.0574,0.487
2024-05-09 17:00:00,frontend,40.74,55.13,Failed,4,1,2,Normal,FailedMount,10m,controller,Pod scheduled,node1,Started,10m,kubelet,Node not ready,285.13,39.9,74.54,29.59,29.64,1.77,4081.05,4755.33,10.32,14.68,2.59,1.57,1.0659,1.377,1.4191,0.1482,0.4604,0.475
